id,aeq0_deg,lamda0_deg,aeq00_deg,lamda00_deg
0,122.4564507905703,2.0083534827579155,118.7181883786471,-7.534219282044793
1,70.27255001850867,-3.551149855561659,102.19853612597502,7.441314271755663
2,86.37204090981898,0.1900560033924062,92.43160668723843,-1.2700118753042469
3,111.59911744238269,1.2760189959308663,76.36799701367339,-8.071272193225406
4,100.91751883701436,0.3969479308308935,79.53196390017904,1.470363521671895
5,63.72760298710652,-2.922172804273119,86.84565282509007,12.661528679049178
6,93.32606866881045,0.13854666019781184,87.33963436876975,0.9415590090388346
7,80.60098739643641,-0.4613267345056644,98.78010040827975,-1.58822672009428
8,80.83661487359556,0.5007214613235886,97.56657795366304,-2.446411002008089
9,91.18659322244939,0.03223265775754295,89.0983559300498,0.36366056742060326
10,108.54611186947142,-1.6752180999198645,71.77184839886877,-1.6408942473580135
11,100.7177620527175,-1.2660092146393176,81.34647484818093,2.9974670050495575
12,94.28006679313049,0.31214917867043024,86.35581710193999,1.0591258312989587
13,89.50808713465798,-0.024666216398698093,90.38776414904945,-0.14268795858546549
14,80.46355080711668,0.13605028123183158,98.4138616291693,-2.1256034134096278
15,100.79373782915957,0.0031512664989135756,79.94891303312012,1.8655931146663358
16,118.41256079221893,2.1363725187994302,101.01566027817869,-12.795148995934422
17,75.52553949268035,0.7098663281715646,104.27390627132472,-1.1441515190421705
18,108.66339691511249,0.20183950997373837,72.89399615461726,-3.5809722359156626
19,90.03553774602463,0.002422923244453045,89.97118126405758,0.009802628941994391
20,95.0714452980991,-0.5128271818298109,86.83903725013279,1.8717098912094834
21,112.44429668230045,-0.5248863296880071,74.9023279135719,-8.017219206230358
22,79.32996236383494,-1.8476343665535235,100.66962698523302,-0.0443868872861251
23,55.84769413241242,-0.37494544609291824,57.11033278423838,4.622552231260923
24,62.00219267513268,-3.3016404429204407,78.63156959920894,12.488483607005556
25,116.53376554317803,-2.5667723462979812,82.84629486648535,-12.417152471428462
26,78.10917522149525,-0.9818256631707666,101.81176106115296,-0.6500134811560808
27,104.73956064172448,-0.6871758862085205,75.39642054047405,0.9522185672355022
28,84.34522899699824,0.3992584209296874,93.89634746647914,-1.9347590287587864
29,103.09046363929389,2.0514496611933057,77.04831998927463,-0.904091597712147
30,80.85481009376545,-0.4336168067035465,98.47789817181123,-1.6233179014639718
31,108.21963749147233,-3.17106709764732,71.79173655845139,0.3087192883327648
32,66.89550448020789,-3.846345205028089,95.53459399290304,10.81982584325387
33,84.85172189200982,0.43294761804067994,93.36527544625912,-1.838884246003776
34,75.6981396071024,0.29115403304084264,104.19429543949839,-0.8340405737505655
35,96.50096731270921,-0.05346854871380221,84.7964551029091,1.8407264212287764
36,95.47977020733259,-0.37979976187826336,86.23976133703631,1.8816530074067186
37,83.8535995306973,0.4391747629685175,94.31484500585131,-2.0670900900908644
38,79.81985651407128,-0.7454320724106307,99.83287268995811,-1.2492806212835998
39,36.98652431233047,-5.645833229937345,130.62114017793164,18.8050017195046
40,82.59194491829598,0.36456592463065735,95.72908650081892,-2.219718056453186
41,117.7721171301243,7.340202978238212,108.11928355392514,-10.291910551395548
42,102.9682731126998,-0.6647463323719456,77.64485401605927,1.8733711281995977
43,107.55028496486561,0.5460114847298136,73.36165713540365,-2.6738603059834642
44,81.92659476256495,-0.08788662247316821,96.98894380869116,-1.911304503839634
45,62.528342038345706,4.289360547083754,96.70858122196128,12.973297413068245
46,83.82780533097205,-0.16037925347027207,95.14734279316276,-1.6085619604639674
47,85.06250329853421,0.4578749638650747,93.12952094679488,-1.8023160848670972
48,77.08757617076729,2.2586090673527055,100.7837205578129,-3.3753296752142314
49,126.14222439916895,4.271120232021352,124.32190441350735,5.736081584211675
50,113.47302891200079,-2.58411834402983,73.62290607447704,-8.138068857265619
51,79.60377954618957,-0.29253383046131587,99.79169025801485,-1.655784937749276
52,94.02204963693865,-0.005904861609432793,86.97021968085105,1.2479313354917845
53,94.9787618741172,-0.0754553650005631,86.24788171002973,1.5445067359988112
54,81.23259329739803,1.238665598115433,96.03949194403647,-3.0067208680432205
55,86.11473030793397,-0.5684888929310599,93.57405615196441,-0.7187823495690541
56,115.80238089763736,-3.1295201497900487,78.95886303982385,-11.324075170755274
57,112.3229949884866,-1.0502028123117395,73.92410315535056,-7.477463638679567
58,82.25058341755863,-0.266283617589362,96.83022416103285,-1.7308128765886337
59,84.93651009987539,-0.19903042602832058,94.18242406617951,-1.347128526473599
60,98.53149516539465,-0.6179791253363904,83.34053858848455,2.5226065811408924
61,69.62990366487288,0.1982267431368567,107.0223591600408,5.383598214161598
62,70.85143687390641,-0.6865802869433201,106.5936011221828,4.5878317096664505
63,107.03123732188857,-1.2731469277947403,72.98497785157522,-0.35556408555162017
64,93.69174236450559,0.0034977705384257357,87.22784552887484,1.1500492327238332
65,106.1713231002236,0.1203209924951115,73.95078647708144,-0.947753376448849
66,89.09077338096367,0.1343520673224943,90.42358861460863,-0.3792721027241642
67,98.39133064628051,-0.8240529317858674,83.79581627194588,2.672285521917985
68,76.9906657717873,-1.4000450257426913,103.00301935141323,0.19272699779315502
69,118.56361946830313,-0.7369171396570583,96.07701685909903,-13.625817034732298
70,92.02516844850705,0.1199259801339037,88.36380301466258,0.5626772651414435
71,47.236610784376445,-7.586767209754431,100.19435212520266,-21.205348150358017
72,92.81609657668558,0.03518321283786198,87.87624211638885,0.8721124337965517
73,110.67203444161248,-0.9466044986013642,72.33053604974978,-5.166753984483763
74,98.08982629952494,0.03948294424746142,83.04511048239392,1.9541478918322774
75,101.53857889761971,-2.0560072900511144,81.19602111579063,3.538295630647932
76,46.24863714527855,0.6590393066836115,92.33900255440626,-22.351919246021268
77,59.45712659196677,-0.14200474120661558,72.15236308193163,12.205500725930033
78,96.69847516502338,-0.2644428394461848,84.87735258668248,2.0389217629021648
79,120.91211278147902,1.7728180483181344,112.12625718250636,-10.66354528755455
80,70.39829709790311,2.5266986976618084,109.074751977805,2.170856954334731
81,91.79432824886239,0.17096428021403215,88.47559692308789,0.4462407164892832
82,71.89927979942675,-0.09285734494167869,107.10672588526471,2.835702469550052
83,115.0187592211599,-0.8728601402447387,80.6582416941431,-11.246176286717626
84,84.50175341262448,0.6338328111928712,93.36066590121972,-2.054200670824456
85,128.09157353880738,2.6768200576968715,121.42132977571636,10.95679538128094
86,98.91814399235848,-0.05833209585451954,82.22732187479488,2.0692620427669386
87,82.98855444406324,0.4489100254512577,95.18826989431214,-2.2283713888046135
88,84.31862658715266,-0.5946741877495004,95.15002120566437,-1.132711167310551
89,91.40946203981036,-0.05510955283913201,89.06596471369693,0.49763107670481604
90,118.31700777961579,3.2342605687267927,102.67442273580582,-12.374140900419844
91,71.7525449866205,-0.2343554935284033,107.03731926270599,3.132956586378629
92,61.37231669616019,0.49364009212486815,83.108116874625,13.569231673537974
93,71.76417337910273,1.435712170450897,107.96317422380632,1.50667022551352
94,107.90953294835171,1.549425245929474,74.12741710491282,-3.9736521343704974
95,61.638414891488786,-0.74964281524006,81.94288419356785,13.274095688761767
96,81.70819382913697,-0.9112701926286662,97.91977351998156,-1.1617102212673933
97,86.860019802933,-0.09834747890090398,92.4614779402102,-0.9194401698654668
98,102.20920098571067,-2.3938836172747644,80.58510771889665,3.6905363561564943
99,90.18398569714441,0.039382704934626915,89.82416361361176,0.025526943972585116
100,108.18589958673275,-1.047651457292902,72.22036835981676,-1.83296366215109
101,89.91180754204754,-0.011384225963969414,90.07769875202148,-0.019668445675861672
102,105.73250052906633,2.794124601170192,75.7849031241822,-3.217381802377133
103,99.29685305335968,-0.3716902123741905,82.1221670233276,2.33699708826801
104,71.601819237225,0.5052944891147614,107.5767099857926,2.607474083879413
105,83.99886680611996,0.15867064124038469,94.5793063061938,-1.8315094276496833
106,68.6797134260976,0.6131641611460779,106.74715070299996,6.359224817829242
107,88.23785283713133,-0.02376275705503302,91.31203740862493,-0.5546018519647501
108,120.52246579744975,0.07389931041600216,107.63200701954582,-12.267102078881484
109,76.01787601116332,-4.148964776792832,101.82158320983433,3.5536205346108214
110,104.33127673661475,-0.13143818491757428,75.73532109128291,0.6574527998170092
111,82.45198706831987,0.3765074642747395,95.8645669250961,-2.2460859341240487
112,102.72449294729172,-0.37607295548303077,77.78453194012127,1.693457502238596
113,91.15675094708597,0.06525188446330268,89.07609209301077,0.32813574174659005
114,126.53614427137158,5.7819472758782195,122.46114415457892,8.491497339826504
115,98.14183230856804,-1.627238886246043,85.46450878565368,3.1969612122937763
116,107.63270698801927,-0.7864036852090368,72.63637080245316,-1.4700012851522761
117,112.286039787156,0.8787497110764994,76.8799093138821,-8.688823043422714
118,131.2873740303577,7.720658172035762,92.61016055880647,20.890204829932717
119,73.24260377202738,-0.1790301989082801,106.44713698653919,1.5350855693273853
120,94.92014583580301,0.5614792969270488,85.55455633131263,0.9951536626146974
121,100.71268659488202,-3.220029208735653,84.82604111499245,4.444556547622084
122,111.49253154108503,-2.50529338476449,71.20062479024018,-5.0259091780133724
123,86.24010906492848,-0.09371799704499484,92.94996836826165,-1.0996745097372387
124,74.7447575501916,2.1116977318666432,104.65501420718068,-2.0212040060571175
125,80.59293105415415,-0.7015878831921195,98.95841957435933,-1.3591929799793117
126,60.31574739367109,-1.564482264351318,73.95776781307477,12.261884714690492
127,113.89740764929374,-5.125042136334514,70.70715080339838,-6.838273721947863
128,102.75084473488582,-2.2479953522495286,79.47233074474738,3.4181078231094864
129,91.56087080336889,0.053529943008268396,88.79520033099581,0.4678562652115597
130,48.491584890618434,4.852813656123832,64.88100207556616,-16.94269624747069
131,70.65877527553656,3.3938379187209207,109.24922241894444,0.9057190949764541
132,101.41265175227026,2.2499281236144406,78.6454437813784,-0.5457751137592372
