time,posx,posy,posz,vprelx,vprely,vprelz,vgrelx,vgrely,vgrelz,nx,ny,nz,Bx,By,Bz,w,Nspec,qs1,qs2,qs3,qs4,ms1,ms2,ms3,ms4,Ns1,Ns2,Ns3,Ns4,nus1,nus2,nus3,nus4,psi,theta_res,Y,L,alt,lat,lon,damp,S_stix,D_stix,P_stix,R_stix,L_stix,wce
8.556658020973206,-2647531.47282363,11885029.78298152,-1827946.6742123591,-0.0002078718663335467,0.0009081481300814428,-0.0004390507418210523,-6.413719794490164e-05,0.000287298558770446,0.0005643476210495402,-195.97439913977038,856.1706173217495,-413.9218396307124,-4.139637939705001e-07,1.85832373046875e-06,4.036825693691138e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2046205984.825533,1630122142.026515,171814361.8135614,244269480.9854562,0.0,0.0,0.0,0.0,89.98363007395756,89.80870082158661,0.17492925237094425,1.9761857347055831,12312787.860014217,-8.537645676085234,-0.038862109057067544,0.6720074395057846,-0.294279371000016,528.5950286896211,-26398.280952956567,528.3007493186211,-528.8893080606211,-784920.8107621009
8.56597124671936,-2647783.487796001,11886159.38818755,-1825656.527633774,-0.0002078742244089762,0.0009081785837961856,-0.0004381278235181877,-0.00011631758002375859,0.0005215533812941569,0.001075946509367488,-196.1158952844666,856.8077958956276,-413.34528416209884,-4.1334929237753784e-07,1.8555654296875e-06,4.036787098288739e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2046132141.675864,1630135245.096269,171804606.3279115,244192290.25168338,0.0,0.0,0.0,0.0,89.96905989601743,89.8104801234296,0.15857977258782796,1.9761975694364697,12313592.658381063,-8.526308090429481,-0.03886035471358753,0.6720074381768922,-0.28882009965263933,528.7227570527325,-26397.328728925782,528.4339369530799,-529.0115771523851,-784702.8068158025
8.575284472465516,-2648180.446143614,11887939.70121779,-1821940.546064119,-0.0002079307483485009,0.0009084495600648725,-0.0004369213519006621,-0.0001679362717840214,0.0007532929466267812,0.0015856674706358981,-196.2692041569112,857.5002667320225,-412.4171470444427,-4.123599415244482e-07,1.85112353515625e-06,4.036770932442225e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2046021005.9170468,1630158689.8967788,171789734.9709345,244072581.0493334,0.0,0.0,0.0,0.0,89.95452864822596,89.81332088866063,0.14120775956533294,1.9762091136307822,12314846.217818553,-8.507952045138438,-0.03885864459680039,0.6720074264179209,-0.28021131027321644,528.9253102190526,-26395.89563258224,528.6450989087793,-529.2055215293258,-784359.5971771793
8.58459769821167,-2648720.655649988,11890363.1425742,-1816803.281141247,-0.00020804631430678248,0.0009089804447680273,-0.00043544180372166947,-0.0002189001514069039,0.000982099545248282,0.002093962990156786,-196.4297937147915,858.2264091123196,-411.12837766362566,-4.1099781903417994e-07,1.8450089111328132e-06,4.036777382221344e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2045873169.4467142,1630192376.602684,171769819.17377958,243910973.6702498,0.0,0.0,0.0,0.0,89.9400231806651,89.81726338884016,0.12275979182493302,1.976220241886239,12316542.978300344,-8.482607962823735,-0.03885699637891815,0.6720073746849089,-0.26848118122052256,529.2019445253536,-26393.989296604443,528.9334633441331,-529.4704257065741,-783892.8005586854
8.593910923957825,-2649401.874721495,11893419.66662415,-1810250.89033014,-0.00020820581171333518,0.0009097056093463377,-0.00043366047417337384,-0.0002688640190207715,0.0012064232825385929,0.0025987799617251672,-196.61062860660218,859.0432237635757,-409.5095027724593,-4.0926631426564714e-07,1.837236083984375e-06,4.036806722484682e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2045689385.7739859,1630236156.092066,171744950.6243491,243708279.05757082,0.0,0.0,0.0,0.0,89.92559683138724,89.82236788634594,0.10322894504129465,1.97623083040539,12318675.6571541,-8.450316831506711,-0.03885542776916339,0.6720072173348267,-0.2536684908874349,529.5516299446791,-26391.619437550205,529.2979614537917,-529.8052984355666,-783304.6200308003
8.60322414970398,-2650221.123170495,11897095.91285304,-1802293.1405515908,-0.00020842238436225333,0.0009106830088615882,-0.000431607155276433,-0.00031781377121890554,0.001426200431086241,0.0031012586151671576,-196.79789307305768,859.8908315428109,-407.5348195135666,-4.071701198216618e-07,1.8278258056640632e-06,4.036858771030687e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2045470616.106832,1630289817.078903,171715247.80431408,243465551.2236143,0.0,0.0,0.0,0.0,89.91121941490395,89.8287200570543,0.08249935784965601,1.976240758189547,12321234.667264596,-8.411139926736283,-0.038853957183035935,0.6720068342531719,-0.23582506235146639,529.9729966620894,-26388.798450133236,529.7371715997378,-530.2088217244408,-782597.9313357522
8.612537375450135,-2651175.42579009,11901378.54232749,-1792936.216286911,-0.0002086888608661266,0.000911880172561882,-0.0004292682188920899,-0.0003655351598451493,0.0016404691079706711,0.003600539927226247,-196.99751285085233,860.7940321641516,-405.2193831366258,-4.047131624180531e-07,1.8167958984375e-06,4.0369332483769e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2045217834.144743,1630353138.903745,171680829.4796608,243183865.76133722,0.0,0.0,0.0,0.0,89.89691205720476,89.83644741896505,0.060464638239707824,1.9762499084344773,12324210.425895842,-8.36512329000007,-0.038852602183121546,0.6720060307999605,-0.2149997065575917,530.4647184790646,-26385.538890099277,530.249718772507,-530.6797181856222,-781775.6319158837
8.62185060119629,-2652261.1144569917,11906251.10455101,-1782189.717394835,-0.000209008984971482,0.0009133159336333403,-0.0004266547170794293,-0.00041191484257608165,0.001848720285732366,0.004096701474144751,-197.20340360261642,861.7285553612481,-402.5557197105899,-4.0190067201454866e-07,1.8041697998046883e-06,4.037029417980723e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2044932204.987098,1630425844.022142,171641839.41523892,242864521.5497167,0.0,0.0,0.0,0.0,89.88267375655028,89.84573285800889,0.03694089854138838,1.9762581672995219,12327591.191010136,-8.31233200659321,-0.038851379249792324,0.6720045171209927,-0.191253346649205,531.0251576124646,-26381.855781187434,530.8339042658154,-531.2164109591138,-780841.2250846698
8.631163826942444,-2653474.206242578,11911695.73557114,-1770063.087947926,-0.00020937230861370568,0.000914940418153406,-0.00042374594825990495,-0.000456727580347434,0.002049943839016165,0.004588647520693028,-197.42543215682232,862.7335135562213,-399.5668171871981,-3.9873788706294217e-07,1.78997216796875e-06,4.0371470891485415e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2044614983.8634672,1630507625.371691,171598432.7821294,242508925.70964703,0.0,0.0,0.0,0.0,89.86852971603504,89.85685040968953,0.011679306345513396,1.9762654251870855,12331364.239018086,-8.25283246502596,-0.03885030452110022,0.6720018886260424,-0.16465493856208013,531.6524602777954,-26377.765309296152,531.4878053392333,-531.8171152163575,-779798.6278603063
8.640477052688599,-2654810.131977735,11917691.93920356,-1756568.525133615,-0.0002098062412823907,0.0009168762512971713,-0.0004206005400713363,-0.0005000284223097012,0.002244385288192559,0.00507803293799746,-197.634796900416,863.6857063943794,-396.20033133962187,-3.9523156080486507e-07,1.77423193359375e-06,4.037285174050584e-06,15707.96326794897,4,-1.602e-19,1.602e-19,1.602e-19,1.602e-19,9.109381879999999e-31,1.6726e-27,6.6904e-27,2.67616e-26,2044267582.974422,1630598128.705873,171550785.6300685,242118668.6384816,0.0,0.0,0.0,0.0,89.85444874020426,89.8702345936269,0.01578585342264205,1.9762715769448975,12335515.026868526,-8.186706432029823,-0.03884939350331784,0.6719976061033832,-0.1352814724931477,532.3445679723901,-26373.285684373193,532.209286499897,-532.4798494448833,-778652.1669937916
